GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
20901080,1610612739,Cavaliers,CLE,Cleveland,240:00,0.75,0.25,0.66,0.206,0.186,0.33,0.155,0.186,0.454,0.563,0.438,1.0,0.0,0.632,0.368
20901080,1610612759,Spurs,SAS,San Antonio,240:00,0.782,0.218,0.608,0.176,0.176,0.098,0.216,0.127,0.431,0.645,0.355,1.0,0.0,0.703,0.297
20901081,1610612752,Knicks,NYK,New York,240:00,0.681,0.319,0.5,0.021,0.375,0.125,0.125,0.156,0.479,0.417,0.583,0.833,0.167,0.556,0.444
20901081,1610612756,Suns,PHX,Phoenix,240:00,0.767,0.233,0.636,0.136,0.182,0.114,0.182,0.159,0.5,0.548,0.452,0.875,0.125,0.6,0.4
20901082,1610612762,Jazz,UTA,Utah,240:00,0.818,0.182,0.66,0.175,0.146,0.136,0.194,0.155,0.485,0.853,0.147,0.6,0.4,0.821,0.179
20901082,1610612764,Wizards,WAS,Washington,240:00,0.791,0.209,0.621,0.253,0.207,0.057,0.172,0.253,0.368,0.556,0.444,1.0,0.0,0.636,0.364
20901083,1610612741,Bulls,CHI,Chicago,240:00,0.845,0.155,0.566,0.17,0.198,0.16,0.236,0.057,0.396,0.767,0.233,1.0,0.0,0.811,0.189
20901083,1610612751,Nets,NJN,New Jersey,240:00,0.728,0.272,0.458,0.217,0.361,0.12,0.181,0.12,0.241,0.368,0.632,0.9,0.1,0.552,0.448
20901084,1610612740,Hornets,NOH,New Orleans,240:00,0.829,0.171,0.673,0.297,0.208,0.03,0.119,0.139,0.376,0.5,0.5,1.0,0.0,0.585,0.415
20901084,1610612757,Trail Blazers,POR,Portland,240:00,0.76,0.24,0.661,0.286,0.161,0.071,0.179,0.188,0.375,0.459,0.541,1.0,0.0,0.535,0.465
20901085,1610612745,Rockets,HOU,Houston,240:00,0.705,0.295,0.594,0.218,0.238,0.267,0.168,0.238,0.376,0.633,0.367,0.75,0.25,0.658,0.342
20901085,1610612747,Lakers,LAL,Los Angeles,240:00,0.808,0.192,0.624,0.275,0.22,0.055,0.156,0.119,0.349,0.471,0.529,0.625,0.375,0.5,0.5
20901086,1610612742,Mavericks,DAL,Dallas,240:00,0.67,0.33,0.505,0.234,0.432,0.243,0.063,0.153,0.27,0.786,0.214,0.75,0.25,0.773,0.227
20901086,1610612744,Warriors,GSW,Golden State,240:00,0.716,0.284,0.578,0.2,0.267,0.244,0.156,0.144,0.378,0.385,0.615,1.0,0.0,0.529,0.471
20901087,1610612739,Cavaliers,CLE,Cleveland,240:00,0.773,0.227,0.66,0.268,0.186,0.093,0.155,0.196,0.392,0.688,0.313,0.667,0.333,0.684,0.316
20901087,1610612758,Kings,SAC,Sacramento,240:00,0.848,0.152,0.622,0.289,0.2,0.089,0.178,0.2,0.333,0.607,0.393,1.0,0.0,0.676,0.324
20901088,1610612749,Bucks,MIL,Milwaukee,265:00,0.67,0.33,0.519,0.13,0.278,0.13,0.204,0.176,0.389,0.536,0.464,1.0,0.0,0.658,0.342
20901088,1610612763,Grizzlies,MEM,Memphis,265:00,0.878,0.122,0.757,0.214,0.087,0.155,0.155,0.194,0.544,0.538,0.462,0.667,0.333,0.548,0.452
20901089,1610612737,Hawks,ATL,Atlanta,240:00,0.816,0.184,0.766,0.298,0.096,0.128,0.138,0.149,0.468,0.611,0.389,0.667,0.333,0.615,0.385
20901089,1610612754,Pacers,IND,Indiana,240:00,0.679,0.321,0.595,0.19,0.286,0.119,0.119,0.131,0.405,0.64,0.36,1.0,0.0,0.727,0.273
20901090,1610612741,Bulls,CHI,Chicago,240:00,0.803,0.197,0.618,0.291,0.136,0.127,0.245,0.091,0.327,0.588,0.412,0.8,0.2,0.615,0.385
20901090,1610612765,Pistons,DET,Detroit,240:00,0.658,0.342,0.505,0.233,0.262,0.184,0.233,0.126,0.272,0.577,0.423,0.889,0.111,0.657,0.343
20901091,1610612748,Heat,MIA,Miami,240:00,0.757,0.243,0.68,0.227,0.124,0.052,0.196,0.103,0.454,0.485,0.515,0.75,0.25,0.514,0.486
20901091,1610612761,Raptors,TOR,Toronto,240:00,0.792,0.208,0.596,0.213,0.223,0.128,0.181,0.191,0.383,0.429,0.571,1.0,0.0,0.543,0.457
20901092,1610612743,Nuggets,DEN,Denver,240:00,0.8,0.2,0.763,0.433,0.155,0.072,0.082,0.144,0.33,0.405,0.595,0.6,0.4,0.429,0.571
20901092,1610612753,Magic,ORL,Orlando,240:00,0.633,0.367,0.544,0.155,0.32,0.078,0.136,0.107,0.388,0.5,0.5,1.0,0.0,0.641,0.359
20901093,1610612750,Timberwolves,MIN,Minnesota,240:00,0.83,0.17,0.629,0.229,0.114,0.133,0.257,0.133,0.4,0.424,0.576,0.75,0.25,0.459,0.541
20901093,1610612756,Suns,PHX,Phoenix,240:00,0.686,0.314,0.577,0.054,0.27,0.099,0.153,0.126,0.523,0.625,0.375,1.0,0.0,0.714,0.286
20901094,1610612757,Trail Blazers,POR,Portland,240:00,0.901,0.099,0.761,0.326,0.065,0.109,0.174,0.228,0.435,0.429,0.571,0.5,0.5,0.432,0.568
20901094,1610612760,Thunder,OKC,Oklahoma City,240:00,0.786,0.214,0.667,0.207,0.103,0.138,0.23,0.195,0.46,0.379,0.621,0.667,0.333,0.406,0.594
20901095,1610612738,Celtics,BOS,Boston,240:00,0.811,0.189,0.712,0.164,0.041,0.055,0.247,0.178,0.548,0.5,0.5,1.0,0.0,0.519,0.481
20901095,1610612759,Spurs,SAS,San Antonio,240:00,0.705,0.295,0.596,0.213,0.191,0.032,0.213,0.17,0.383,0.571,0.429,0.833,0.167,0.618,0.382
20901096,1610612744,Warriors,GSW,Golden State,240:00,0.795,0.205,0.645,0.182,0.198,0.107,0.157,0.215,0.463,0.462,0.538,0.875,0.125,0.532,0.468
20901096,1610612746,Clippers,LAC,Los Angeles,240:00,0.711,0.289,0.505,0.117,0.233,0.175,0.262,0.136,0.388,0.462,0.538,0.875,0.125,0.559,0.441
20901097,1610612761,Raptors,TOR,Toronto,240:00,0.772,0.228,0.621,0.291,0.233,0.039,0.146,0.107,0.33,0.438,0.563,1.0,0.0,0.55,0.45
20901097,1610612766,Bobcats,CHA,Charlotte,240:00,0.652,0.348,0.396,0.158,0.356,0.069,0.248,0.089,0.238,0.9,0.1,0.917,0.083,0.906,0.094
20901098,1610612751,Nets,NJN,New Jersey,240:00,0.776,0.224,0.6,0.356,0.167,0.078,0.233,0.122,0.244,0.519,0.481,1.0,0.0,0.594,0.406
20901098,1610612759,Spurs,SAS,San Antonio,240:00,0.817,0.183,0.69,0.214,0.179,0.036,0.131,0.036,0.476,0.621,0.379,1.0,0.0,0.676,0.324
20901099,1610612740,Hornets,NOH,New Orleans,240:00,0.685,0.315,0.481,0.167,0.278,0.12,0.241,0.148,0.315,0.462,0.538,1.0,0.0,0.611,0.389
20901099,1610612747,Lakers,LAL,Los Angeles,240:00,0.681,0.319,0.62,0.2,0.21,0.04,0.17,0.09,0.42,0.387,0.613,0.857,0.143,0.474,0.526
20901100,1610612742,Mavericks,DAL,Dallas,240:00,0.728,0.272,0.477,0.165,0.33,0.211,0.193,0.156,0.312,0.577,0.423,1.0,0.0,0.711,0.289
20901100,1610612743,Nuggets,DEN,Denver,240:00,0.744,0.256,0.559,0.151,0.194,0.183,0.247,0.086,0.409,0.269,0.731,0.833,0.167,0.375,0.625
20901101,1610612752,Knicks,NYK,New York,240:00,0.636,0.364,0.531,0.163,0.276,0.163,0.194,0.122,0.367,0.308,0.692,0.889,0.111,0.457,0.543
20901101,1610612762,Jazz,UTA,Utah,240:00,0.8,0.2,0.621,0.175,0.262,0.097,0.117,0.136,0.447,0.625,0.375,0.444,0.556,0.585,0.415
20901102,1610612754,Pacers,IND,Indiana,240:00,0.687,0.313,0.529,0.137,0.353,0.039,0.118,0.157,0.392,0.481,0.519,1.0,0.0,0.641,0.359
20901102,1610612758,Kings,SAC,Sacramento,240:00,0.87,0.13,0.737,0.337,0.126,0.084,0.137,0.2,0.4,0.457,0.543,0.75,0.25,0.487,0.513
20901103,1610612755,76ers,PHI,Philadelphia,240:00,0.855,0.145,0.71,0.215,0.097,0.247,0.194,0.097,0.495,0.545,0.455,0.333,0.667,0.528,0.472
20901103,1610612760,Thunder,OKC,Oklahoma City,240:00,0.864,0.136,0.667,0.252,0.162,0.144,0.171,0.171,0.414,0.568,0.432,1.0,0.0,0.628,0.372
20901104,1610612741,Bulls,CHI,Chicago,240:00,0.741,0.259,0.533,0.19,0.229,0.19,0.238,0.143,0.343,0.679,0.321,0.875,0.125,0.722,0.278
20901104,1610612756,Suns,PHX,Phoenix,240:00,0.671,0.329,0.432,0.108,0.378,0.063,0.189,0.162,0.324,0.417,0.583,0.857,0.143,0.579,0.421
20901105,1610612746,Clippers,LAC,Los Angeles,240:00,0.828,0.172,0.607,0.18,0.169,0.022,0.225,0.056,0.427,0.444,0.556,0.8,0.2,0.5,0.5
20901105,1610612749,Bucks,MIL,Milwaukee,240:00,0.761,0.239,0.654,0.187,0.224,0.159,0.121,0.131,0.467,0.571,0.429,0.875,0.125,0.628,0.372
20901106,1610612745,Rockets,HOU,Houston,240:00,0.774,0.226,0.694,0.184,0.122,0.122,0.184,0.214,0.51,0.588,0.412,1.0,0.0,0.632,0.368
20901106,1610612764,Wizards,WAS,Washington,240:00,0.835,0.165,0.745,0.234,0.064,0.096,0.191,0.149,0.511,0.4,0.6,0.0,1.0,0.378,0.622
20901107,1610612737,Hawks,ATL,Atlanta,240:00,0.735,0.265,0.661,0.257,0.248,0.073,0.092,0.183,0.404,0.417,0.583,0.667,0.333,0.467,0.533
20901107,1610612747,Lakers,LAL,Los Angeles,240:00,0.722,0.278,0.543,0.261,0.261,0.152,0.196,0.087,0.283,0.44,0.56,0.75,0.25,0.515,0.485
20901108,1610612755,76ers,PHI,Philadelphia,240:00,0.747,0.253,0.762,0.238,0.179,0.048,0.06,0.155,0.524,0.563,0.438,1.0,0.0,0.622,0.378
20901108,1610612766,Bobcats,CHA,Charlotte,240:00,0.733,0.267,0.563,0.078,0.175,0.194,0.262,0.311,0.485,0.586,0.414,0.833,0.167,0.629,0.371
20901109,1610612739,Cavaliers,CLE,Cleveland,240:00,0.781,0.219,0.594,0.238,0.119,0.069,0.287,0.109,0.356,0.733,0.267,1.0,0.0,0.765,0.235
20901109,1610612749,Bucks,MIL,Milwaukee,240:00,0.722,0.278,0.673,0.245,0.245,0.061,0.082,0.173,0.429,0.545,0.455,1.0,0.0,0.634,0.366
20901110,1610612746,Clippers,LAC,Los Angeles,240:00,0.716,0.284,0.63,0.304,0.293,0.228,0.076,0.13,0.326,0.552,0.448,1.0,0.0,0.658,0.342
20901110,1610612761,Raptors,TOR,Toronto,240:00,0.805,0.195,0.702,0.211,0.184,0.14,0.114,0.211,0.491,0.625,0.375,0.714,0.286,0.638,0.362
20901111,1610612738,Celtics,BOS,Boston,240:00,0.824,0.176,0.788,0.25,0.087,0.154,0.125,0.115,0.538,0.659,0.341,1.0,0.0,0.682,0.318
20901111,1610612760,Thunder,OKC,Oklahoma City,240:00,0.853,0.147,0.606,0.239,0.138,0.119,0.257,0.165,0.367,0.515,0.485,1.0,0.0,0.579,0.421
20901112,1610612748,Heat,MIA,Miami,240:00,0.712,0.288,0.49,0.143,0.367,0.061,0.143,0.194,0.347,0.375,0.625,0.917,0.083,0.556,0.444
20901112,1610612765,Pistons,DET,Detroit,240:00,0.811,0.189,0.691,0.296,0.148,0.148,0.16,0.235,0.395,0.571,0.429,0.75,0.25,0.594,0.406
20901113,1610612751,Nets,NJN,New Jersey,240:00,0.767,0.233,0.667,0.152,0.2,0.114,0.133,0.152,0.514,0.6,0.4,1.0,0.0,0.667,0.333
20901113,1610612756,Suns,PHX,Phoenix,240:00,0.783,0.217,0.621,0.172,0.284,0.129,0.095,0.138,0.448,0.583,0.417,0.909,0.091,0.66,0.34
20901114,1610612742,Mavericks,DAL,Dallas,265:00,0.685,0.315,0.509,0.132,0.311,0.255,0.179,0.255,0.377,0.481,0.519,0.818,0.182,0.579,0.421
20901114,1610612763,Grizzlies,MEM,Memphis,265:00,0.796,0.204,0.627,0.216,0.176,0.157,0.196,0.225,0.412,0.313,0.688,0.667,0.333,0.368,0.632
20901115,1610612750,Timberwolves,MIN,Minnesota,240:00,0.817,0.183,0.704,0.241,0.222,0.083,0.074,0.157,0.463,0.605,0.395,0.875,0.125,0.652,0.348
20901115,1610612758,Kings,SAC,Sacramento,240:00,0.843,0.157,0.646,0.283,0.273,0.101,0.081,0.172,0.364,0.594,0.406,0.889,0.111,0.659,0.341
20901116,1610612740,Hornets,NOH,New Orleans,240:00,0.857,0.143,0.747,0.22,0.099,0.121,0.154,0.253,0.527,0.441,0.559,1.0,0.0,0.486,0.514
20901116,1610612764,Wizards,WAS,Washington,240:00,0.912,0.088,0.729,0.313,0.094,0.042,0.177,0.156,0.417,0.457,0.543,0.667,0.333,0.474,0.526
20901117,1610612745,Rockets,HOU,Houston,240:00,0.791,0.209,0.627,0.118,0.176,0.216,0.196,0.245,0.51,0.344,0.656,0.833,0.167,0.421,0.579
20901117,1610612759,Spurs,SAS,San Antonio,240:00,0.827,0.173,0.672,0.118,0.151,0.176,0.176,0.185,0.555,0.475,0.525,0.833,0.167,0.522,0.478
20901118,1610612752,Knicks,NYK,New York,240:00,0.73,0.27,0.556,0.178,0.233,0.044,0.211,0.067,0.378,0.36,0.64,1.0,0.0,0.5,0.5
20901118,1610612757,Trail Blazers,POR,Portland,240:00,0.789,0.211,0.746,0.356,0.153,0.034,0.102,0.161,0.39,0.545,0.455,1.0,0.0,0.6,0.4
20901119,1610612744,Warriors,GSW,Golden State,240:00,0.708,0.292,0.538,0.288,0.115,0.163,0.346,0.202,0.25,0.321,0.679,1.0,0.0,0.406,0.594
20901119,1610612762,Jazz,UTA,Utah,240:00,0.782,0.218,0.594,0.203,0.188,0.234,0.219,0.109,0.391,0.789,0.211,0.875,0.125,0.804,0.196
20901120,1610612742,Mavericks,DAL,Dallas,240:00,0.827,0.173,0.659,0.293,0.146,0.134,0.195,0.146,0.366,0.222,0.778,0.25,0.75,0.226,0.774
20901120,1610612753,Magic,ORL,Orlando,240:00,0.667,0.333,0.433,0.144,0.433,0.113,0.134,0.062,0.289,0.286,0.714,0.643,0.357,0.429,0.571
20901121,1610612743,Nuggets,DEN,Denver,240:00,0.735,0.265,0.661,0.183,0.138,0.165,0.202,0.165,0.477,0.556,0.444,0.8,0.2,0.585,0.415
20901121,1610612757,Trail Blazers,POR,Portland,240:00,0.888,0.113,0.63,0.239,0.13,0.076,0.239,0.076,0.391,0.517,0.483,0.75,0.25,0.545,0.455
20901122,1610612749,Bucks,MIL,Milwaukee,265:00,0.753,0.247,0.674,0.302,0.209,0.07,0.116,0.186,0.372,0.448,0.552,0.667,0.333,0.486,0.514
20901122,1610612766,Bobcats,CHA,Charlotte,265:00,0.788,0.213,0.529,0.115,0.241,0.092,0.23,0.195,0.414,0.522,0.478,0.714,0.286,0.567,0.433
20901123,1610612748,Heat,MIA,Miami,265:00,0.75,0.25,0.59,0.171,0.2,0.105,0.21,0.133,0.419,0.258,0.742,0.571,0.429,0.316,0.684
20901123,1610612754,Pacers,IND,Indiana,265:00,0.671,0.329,0.438,0.104,0.313,0.021,0.25,0.167,0.333,0.381,0.619,1.0,0.0,0.581,0.419
20901124,1610612741,Bulls,CHI,Chicago,240:00,0.833,0.167,0.716,0.337,0.095,0.168,0.189,0.126,0.379,0.588,0.412,0.667,0.333,0.595,0.405
20901124,1610612764,Wizards,WAS,Washington,240:00,0.835,0.165,0.598,0.138,0.207,0.069,0.195,0.138,0.46,0.577,0.423,1.0,0.0,0.656,0.344
20901125,1610612738,Celtics,BOS,Boston,265:00,0.843,0.157,0.684,0.123,0.105,0.228,0.211,0.281,0.561,0.538,0.462,0.75,0.25,0.558,0.442
20901125,1610612745,Rockets,HOU,Houston,265:00,0.778,0.222,0.487,0.269,0.303,0.076,0.21,0.168,0.218,0.552,0.448,0.667,0.333,0.585,0.415
20901126,1610612737,Hawks,ATL,Atlanta,240:00,0.8,0.2,0.727,0.295,0.17,0.08,0.102,0.08,0.432,0.531,0.469,0.4,0.6,0.514,0.486
20901126,1610612739,Cavaliers,CLE,Cleveland,240:00,0.763,0.238,0.581,0.151,0.194,0.172,0.226,0.118,0.43,0.333,0.667,0.833,0.167,0.424,0.576
20901127,1610612756,Suns,PHX,Phoenix,240:00,0.603,0.397,0.477,0.128,0.413,0.147,0.11,0.174,0.349,0.654,0.346,0.933,0.067,0.756,0.244
20901127,1610612765,Pistons,DET,Detroit,240:00,0.866,0.134,0.723,0.277,0.064,0.191,0.213,0.138,0.447,0.559,0.441,1.0,0.0,0.583,0.417
20901128,1610612740,Hornets,NOH,New Orleans,240:00,0.785,0.215,0.75,0.167,0.156,0.146,0.094,0.156,0.583,0.333,0.667,1.0,0.0,0.415,0.585
20901128,1610612763,Grizzlies,MEM,Memphis,240:00,0.856,0.144,0.654,0.187,0.14,0.224,0.206,0.121,0.467,0.314,0.686,0.8,0.2,0.375,0.625
20901129,1610612753,Magic,ORL,Orlando,240:00,0.7,0.3,0.58,0.2,0.3,0.2,0.12,0.13,0.38,0.379,0.621,0.7,0.3,0.462,0.538
20901129,1610612759,Spurs,SAS,San Antonio,240:00,0.771,0.229,0.661,0.107,0.161,0.054,0.179,0.134,0.554,0.514,0.486,0.333,0.667,0.488,0.512
20901130,1610612744,Warriors,GSW,Golden State,240:00,0.777,0.223,0.734,0.266,0.164,0.273,0.102,0.211,0.469,0.426,0.574,0.857,0.143,0.481,0.519
20901130,1610612752,Knicks,NYK,New York,240:00,0.618,0.382,0.479,0.137,0.385,0.094,0.137,0.145,0.342,0.714,0.286,0.667,0.333,0.698,0.302
20901131,1610612747,Lakers,LAL,Los Angeles,240:00,0.753,0.247,0.528,0.151,0.198,0.104,0.274,0.132,0.377,0.643,0.357,1.0,0.0,0.714,0.286
20901131,1610612762,Jazz,UTA,Utah,240:00,0.824,0.176,0.739,0.152,0.13,0.207,0.13,0.109,0.587,0.529,0.471,1.0,0.0,0.579,0.421
20901132,1610612755,76ers,PHI,Philadelphia,265:00,0.741,0.259,0.618,0.228,0.171,0.228,0.211,0.285,0.39,0.763,0.237,0.714,0.286,0.756,0.244
20901132,1610612761,Raptors,TOR,Toronto,265:00,0.7,0.3,0.531,0.234,0.258,0.055,0.211,0.133,0.297,0.647,0.353,0.818,0.182,0.689,0.311
20901133,1610612737,Hawks,ATL,Atlanta,240:00,0.795,0.205,0.615,0.154,0.231,0.154,0.154,0.055,0.462,0.5,0.5,0.857,0.143,0.571,0.429
20901133,1610612765,Pistons,DET,Detroit,240:00,0.835,0.165,0.635,0.235,0.176,0.165,0.188,0.2,0.4,0.444,0.556,0.8,0.2,0.5,0.5
20901134,1610612740,Hornets,NOH,New Orleans,240:00,0.882,0.118,0.828,0.253,0.034,0.126,0.138,0.195,0.575,0.694,0.306,1.0,0.0,0.703,0.297
20901134,1610612751,Nets,NJN,New Jersey,240:00,0.886,0.114,0.73,0.226,0.104,0.348,0.165,0.139,0.504,0.714,0.286,1.0,0.0,0.739,0.261
20901135,1610612741,Bulls,CHI,Chicago,240:00,0.872,0.128,0.771,0.292,0.063,0.146,0.167,0.073,0.479,0.541,0.459,1.0,0.0,0.564,0.436
20901135,1610612766,Bobcats,CHA,Charlotte,240:00,0.783,0.217,0.659,0.182,0.205,0.102,0.136,0.159,0.477,0.483,0.517,0.833,0.167,0.543,0.457
20901136,1610612748,Heat,MIA,Miami,240:00,0.816,0.184,0.66,0.309,0.186,0.093,0.155,0.144,0.351,0.563,0.438,0.833,0.167,0.605,0.395
20901136,1610612750,Timberwolves,MIN,Minnesota,240:00,0.763,0.237,0.714,0.167,0.143,0.06,0.143,0.202,0.548,0.533,0.467,1.0,0.0,0.588,0.412
20901137,1610612742,Mavericks,DAL,Dallas,240:00,0.765,0.235,0.655,0.172,0.129,0.198,0.216,0.147,0.483,0.421,0.579,0.8,0.2,0.465,0.535
20901137,1610612760,Thunder,OKC,Oklahoma City,240:00,0.827,0.173,0.612,0.231,0.124,0.165,0.264,0.256,0.38,0.459,0.541,1.0,0.0,0.524,0.476
20901138,1610612749,Bucks,MIL,Milwaukee,240:00,0.744,0.256,0.654,0.262,0.196,0.112,0.15,0.15,0.393,0.486,0.514,0.571,0.429,0.5,0.5
20901138,1610612756,Suns,PHX,Phoenix,240:00,0.776,0.224,0.612,0.122,0.184,0.143,0.204,0.143,0.49,0.467,0.533,0.5,0.5,0.472,0.528
20901139,1610612743,Nuggets,DEN,Denver,240:00,0.733,0.267,0.673,0.122,0.184,0.214,0.143,0.286,0.551,0.545,0.455,0.5,0.5,0.538,0.462
20901139,1610612746,Clippers,LAC,Los Angeles,240:00,0.684,0.316,0.578,0.156,0.333,0.111,0.089,0.111,0.422,0.692,0.308,0.8,0.2,0.722,0.278
20901140,1610612757,Trail Blazers,POR,Portland,240:00,0.726,0.274,0.571,0.265,0.214,0.051,0.214,0.122,0.306,0.429,0.571,0.857,0.143,0.514,0.486
20901140,1610612758,Kings,SAC,Sacramento,240:00,0.776,0.224,0.69,0.368,0.172,0.126,0.138,0.138,0.322,0.467,0.533,1.0,0.0,0.543,0.457
20901141,1610612738,Celtics,BOS,Boston,240:00,0.838,0.163,0.53,0.12,0.205,0.179,0.265,0.171,0.41,0.71,0.29,0.75,0.25,0.718,0.282
20901141,1610612739,Cavaliers,CLE,Cleveland,240:00,0.782,0.218,0.584,0.142,0.186,0.124,0.23,0.115,0.442,0.455,0.545,0.714,0.286,0.5,0.5
20901142,1610612747,Lakers,LAL,Los Angeles,240:00,0.741,0.259,0.691,0.198,0.185,0.111,0.123,0.173,0.494,0.786,0.214,0.6,0.4,0.758,0.242
20901142,1610612759,Spurs,SAS,San Antonio,240:00,0.763,0.237,0.6,0.12,0.21,0.06,0.19,0.14,0.48,0.467,0.533,0.857,0.143,0.541,0.459
20901143,1610612745,Rockets,HOU,Houston,240:00,0.69,0.31,0.569,0.137,0.294,0.078,0.137,0.098,0.431,0.517,0.483,0.9,0.1,0.615,0.385
20901143,1610612754,Pacers,IND,Indiana,240:00,0.694,0.306,0.526,0.09,0.316,0.068,0.158,0.165,0.436,0.486,0.514,0.786,0.214,0.571,0.429
20901144,1610612753,Magic,ORL,Orlando,240:00,0.646,0.354,0.467,0.168,0.364,0.206,0.168,0.234,0.299,0.4,0.6,0.846,0.154,0.553,0.447
20901144,1610612763,Grizzlies,MEM,Memphis,240:00,0.88,0.12,0.587,0.087,0.098,0.239,0.315,0.196,0.5,0.333,0.667,1.0,0.0,0.4,0.6
20901145,1610612744,Warriors,GSW,Golden State,240:00,0.698,0.302,0.496,0.283,0.345,0.106,0.159,0.106,0.212,0.75,0.25,0.769,0.231,0.756,0.244
20901145,1610612761,Raptors,TOR,Toronto,240:00,0.87,0.13,0.589,0.161,0.08,0.223,0.33,0.134,0.429,0.394,0.606,0.667,0.333,0.417,0.583
20901146,1610612751,Nets,NJN,New Jersey,240:00,0.865,0.135,0.646,0.141,0.121,0.162,0.232,0.172,0.505,0.313,0.688,1.0,0.0,0.389,0.611
20901146,1610612764,Wizards,WAS,Washington,240:00,0.922,0.078,0.624,0.202,0.11,0.101,0.266,0.248,0.422,0.706,0.294,1.0,0.0,0.737,0.263
20901147,1610612750,Timberwolves,MIN,Minnesota,240:00,0.782,0.218,0.574,0.222,0.167,0.12,0.259,0.13,0.352,0.419,0.581,0.833,0.167,0.486,0.514
20901147,1610612760,Thunder,OKC,Oklahoma City,240:00,0.857,0.143,0.707,0.293,0.129,0.121,0.164,0.181,0.414,0.512,0.488,0.8,0.2,0.543,0.457
20901148,1610612746,Clippers,LAC,Los Angeles,240:00,0.678,0.322,0.673,0.206,0.196,0.093,0.131,0.131,0.467,0.417,0.583,1.0,0.0,0.512,0.488
20901148,1610612752,Knicks,NYK,New York,240:00,0.663,0.337,0.549,0.159,0.292,0.088,0.159,0.15,0.389,0.581,0.419,0.818,0.182,0.643,0.357
20901149,1610612737,Hawks,ATL,Atlanta,240:00,0.774,0.226,0.64,0.22,0.24,0.18,0.12,0.12,0.42,0.563,0.438,0.75,0.25,0.6,0.4
20901149,1610612766,Bobcats,CHA,Charlotte,240:00,0.833,0.167,0.55,0.073,0.193,0.119,0.257,0.138,0.477,0.6,0.4,1.0,0.0,0.676,0.324
20901150,1610612739,Cavaliers,CLE,Cleveland,240:00,0.762,0.238,0.69,0.142,0.212,0.186,0.097,0.115,0.549,0.769,0.231,1.0,0.0,0.809,0.191
20901150,1610612761,Raptors,TOR,Toronto,240:00,0.759,0.241,0.634,0.257,0.208,0.109,0.158,0.119,0.376,0.625,0.375,0.714,0.286,0.641,0.359
20901151,1610612755,76ers,PHI,Philadelphia,240:00,0.73,0.27,0.641,0.175,0.175,0.136,0.184,0.097,0.466,0.697,0.303,0.833,0.167,0.718,0.282
20901151,1610612765,Pistons,DET,Detroit,240:00,0.773,0.227,0.629,0.242,0.194,0.242,0.177,0.234,0.387,0.538,0.462,0.75,0.25,0.574,0.426
20901152,1610612744,Warriors,GSW,Golden State,240:00,0.762,0.238,0.553,0.277,0.223,0.138,0.223,0.181,0.277,0.423,0.577,0.714,0.286,0.485,0.515
20901152,1610612764,Wizards,WAS,Washington,240:00,0.788,0.212,0.643,0.179,0.214,0.08,0.143,0.063,0.464,0.444,0.556,0.75,0.25,0.5,0.5
20901153,1610612738,Celtics,BOS,Boston,240:00,0.753,0.247,0.653,0.139,0.208,0.109,0.139,0.149,0.515,0.606,0.394,0.857,0.143,0.65,0.35
20901153,1610612752,Knicks,NYK,New York,240:00,0.716,0.284,0.635,0.288,0.173,0.048,0.192,0.26,0.346,0.515,0.485,1.0,0.0,0.59,0.41
20901154,1610612741,Bulls,CHI,Chicago,240:00,0.851,0.149,0.784,0.432,0.122,0.095,0.095,0.068,0.351,0.621,0.379,1.0,0.0,0.656,0.344
20901154,1610612749,Bucks,MIL,Milwaukee,240:00,0.623,0.377,0.532,0.278,0.266,0.101,0.203,0.152,0.253,0.571,0.429,0.857,0.143,0.643,0.357
20901155,1610612745,Rockets,HOU,Houston,240:00,0.69,0.31,0.531,0.142,0.212,0.115,0.257,0.212,0.389,0.433,0.567,0.75,0.25,0.5,0.5
20901155,1610612763,Grizzlies,MEM,Memphis,240:00,0.946,0.054,0.854,0.233,0.029,0.155,0.117,0.194,0.621,0.318,0.682,1.0,0.0,0.333,0.667
20901156,1610612760,Thunder,OKC,Oklahoma City,265:00,0.667,0.333,0.46,0.173,0.281,0.101,0.259,0.223,0.288,0.438,0.563,1.0,0.0,0.6,0.4
20901156,1610612762,Jazz,UTA,Utah,265:00,0.777,0.223,0.529,0.114,0.257,0.086,0.214,0.2,0.414,0.514,0.486,0.833,0.167,0.592,0.408
20901157,1610612758,Kings,SAC,Sacramento,240:00,0.866,0.134,0.744,0.372,0.14,0.116,0.116,0.116,0.372,0.406,0.594,0.75,0.25,0.444,0.556
20901157,1610612759,Spurs,SAS,San Antonio,240:00,0.772,0.228,0.674,0.211,0.158,0.095,0.168,0.126,0.463,0.563,0.438,0.8,0.2,0.595,0.405
20901158,1610612752,Knicks,NYK,New York,240:00,0.719,0.281,0.571,0.152,0.286,0.057,0.143,0.162,0.419,0.433,0.567,0.9,0.1,0.55,0.45
